"ID";"Valid";"SU";"Fn";"Ctx";"Form";"Root"
"merancang";1;"ngararancang";"v";"--";"--";"rancang"
"merangkak";1;"ngorondang";"v";"--";"--";"korondang"
"merangkul";1;"ngagabrug";"v";"--";"--";"gabrug"
"merapikan";1;"ngarapikeun";"v";"--";"--";"rapi"
"merasa";1;"ngarasa";"v";"--";"--";"rasa"
"merasa-rasakan";1;"ngararasakeun";"v";"--";"--";"rasa"
"merasakan";1;"ngarasakeun";"v";"--";"--";"rasa"
"merayakan";1;"ngarayakeun";"v";"--";"--";"raya"
"merayap";1;"ngarayap";"v";"--";"--";"karayap"
"merdeka";1;"merdika";"a";"--";"--";"merdika"
"merdu";1;"halimpu";"v";"--";"--";"halimpu"
"merebut";1;"ngarebut";"v";"--";"--";"rebut"
"mereka";1;"maranéhanana";"--";"--";"--";"manéh"
"merekam";1;"ngarékam";"v";"--";"--";"rékam"
"meremehkan";1;"ngamomorékeun";"v";"--";"--";"momoré"
"merendam";1;"ngeueum";"v";"--";"--";"keueum"
"merenggut";1;"ngadudut";"v";"--";"--";"dudut"
"merevisi";1;"ngarévisi";"v";"--";"--";"révisi"
"merica";1;"pedes";"n";"tutuwuhan";"--";"pedes"
"merinci";1;"ngawincik";"v";"--";"--";"wincik"
"merindukan";1;"sono kana";"v";"--";"--";"surung"
"meringis";1;"muringis";"v";"--";"--";"puringis"
"meringkuk";1;"ngaringkuk";"v";"--";"--";"ringkuk"
"merk";1;"mérek";"--";"--";"--";"mérek"
"merkuri";1;"mérkuri";"n";"--";"--";"mérkuri"
"merobek";1;"nyoékkeun";"v";"--";"--";"soék"
"merobek-robek";1;"ngajejewét";"v";"--";"--";"jewét"
"merodok";1;"ngarojok";"v";"--";"--";"rojok"
"merokok";1;"ngudud";"v";"--";"--";"udud"
"merpati";1;"japati";"n";"sato";"--";"japati"
"mertuanya";1;"mitohana";"pn";"--";"--";"mitoha"
"merubah";1;"ngarobah";"v";"--";"--";"robah"
"merugikan";1;"ngarugikeun";"v";"--";"--";"rugi"
"merujuk";1;"ngarujuk";"v";"--";"--";"rujuk"
"merumuskan";1;"ngarumuskeun";"v";"--";"--";"rumus"
"merupakan";1;"mangrupa";"v";"--";"--";"rupa"
"merusak";1;"ngarusak";"v";"--";"--";"rusak"
"mesin";1;"mesin";"n";"--";"--";"mesin"
"mesjid";1;"masjid";"n";"agama";"--";"masjid"
"meter";1;"méter";"--";"--";"--";"méter"
"meteran";1;"méteran";"--";"--";"--";"méter"
"metoda";1;"padika";"n";"--";"--";"padika"
"metode";1;"padika";"--";"--";"--";"padika"
"mewadahi";1;"ngawadahan";"v";"--";"--";"wadah"
"mewah";1;"mentéréng";"v";"--";"--";"mentéréng"
"mewakili";1;"ngawakilan";"v";"--";"--";"wakil"
"mewariskan";1;"ngawariskeun";"v";"--";"--";"waris"
"mewarnai";1;"ngawarnaan";"v";"--";"--";"warna"
"mewujudkan";1;"ngawujudkeun";"v";"--";"--";"wujud"
"mewujudkannya";1;"ngawujudkeunana";"v";"--";"--";"wujud"
"meyakini";1;"ngayakinan";"v";"--";"--";"yakin"
"miliar";1;"milyar";"n";"--";"--";"milyar"
"milik";1;"milik";"--";"--";"--";"milik"
"miliki";1;"piboga";"v";"--";"--";"boga"
"milikna";1;"milikna";"n";"--";"--";"milik"
"miliknya";1;"bogana";"n";"--";"--";"bogana"
"militer";1;"militer";"--";"--";"--";"militer"
"milyar";1;"milyar";"n";"--";"--";"milyar"
"milyar";1;"milyar";"b";"--";"--";"milyar"
"milyaran";1;"milyaran";"--";"--";"--";"milyar"
"milyarnya";1;"milyarna";"--";"--";"--";"milyar"
"mimpi";1;"ngimpi";"v";"--";"--";"impi"
"minggu";1;"minggu";"n";"waktu";"--";"ahad"
"mingguan";1;"mingguan";"n";"waktu";"--";"minggu"
"mini";1;"mini";"a";"--";"--";"mini"
"minimal";1;"saeutikna";"a";"--";"--";"saeutik"
"minoritas";1;"minoritas";"--";"--";"--";"minoritas"
"minta";1;"ménta";"v";"--";"--";"pénta"
"minum";1;"inum";"vi";"--";"--";"inum"
"minuman";1;"inuman";"n";"--";"--";"inum"
"minumannya";1;"inumanana";"n";"--";"--";"inum"
"minyak";1;"minyak";"n";"--";"--";"minyak"
"miring";1;"doyong";"a";"--";"--";"doyong"
"miring";0;"medeng";"a";"--";"--";"medeng"
"misalnya";1;"contona";"--";"--";"--";"conto"
"miskin";1;"miskin";"--";"--";"--";"miskin"
"mitra";1;"mitra";"--";"--";"--";"mitra"
"mobil";1;"mobil";"--";"--";"--";"mobil"
"modal";1;"modal";"--";"--";"--";"modal"
"mode";1;"mode";"--";"--";"--";"mode"
"model";1;"modél";"--";"--";"--";"modél"
"modem";1;"modém";"--";"--";"--";"modém"
"moderen";1;"modéren";"--";"--";"--";"modéren"
"mohon";1;"ménta";"v";"--";"--";"pénta"
"momentum";1;"moméntum";"v";"--";"--";"moméntum"
"mondar-mandir";1;"wara-wiri";"v";"--";"--";
"montok";1;"lintuh";"a";"--";"--";"lintuh"
"monyet";1;"monyét";"n";"sato";"--";"monyet"
"motor";1;"motor";"--";"--";"--";"motor"
"mual";1;"seueul";"a";"--";"--";"seueul"
"muatan";1;"muatan";"n";"--";"--";"muat"
"muda";1;"ngora";"--";"--";"--";"ngora"
"mudah";1;"gampang";"a";"--";"--";"gampang"
"mudah-mudahan";1;"susuganan";"--";"--";"--";"sugan"
"mudahnya";1;"gampangna";"a";"--";"--";"gampang"
"mujarab";1;"ampuh";"a";"--";"--";"ampuh"
"muka";1;"beungeut";"n";"awak";"--";"beungeut"
"mulai";1;"mimiti";"a";"waktu";"--";"mimiti"
"mulailah";1;"mimitian";"--";"--";"--";"mimiti"
"muluskan";1;"muluskeun";"vi";"--";"--";"mulus"
"mulut";1;"sungut";"n";"awak";"--";"sungut"
"mulutnya";1;"sungutna";"n";"awak";"--";"sungut"
"munafik";1;"munapék";"a";"--";"--";"munapék"
"muncul";1;"mecenghul";"a";"--";"--";"mecenghul"
"mundur";1;"mundur";"--";"--";"--";"mundur"
"mundurnya";1;"mundurna";"n";"--";"--";"mundur"
"mungkin";1;"meureun";"--";"--";"--";"meureun"
"muntah";1;"utah";"v";"--";"--";"utah"
"muntahnya";1;"utahna";"--";"--";"--";"utah"
"murah";1;"murah";"--";"--";"--";"murah"
"murung";1;"nguluwut";"v";"--";"--";"kuluwut"
"museum";1;"musieum";"n";"--";"--";"musieum"
"musibah";1;"balai";"n";"--";"--";"balai"
"musim";1;"usum";"n";"--";"--";"usum"
"muslim";1;"muslim";"n";"--";"--";"muslim"
"muslimat";1;"muslimat";"n";"--";"--";"muslimat"
"muslimin";1;"muslimin";"n";"--";"--";"muslimin"
"mustahil";1;"mustahil";"a";"--";"--";"mustahil"
"musuh";1;"satru";"n";"--";"--";"satru"
"nabi";1;"nabi";"n";"--";"--";"nabi"
"nafkah";1;"napakah";"n";"--";"--";"napakah"
"nafsu";1;"napsu";"n";"--";"--";"napsu"
"naik";1;"naék";"v";"--";"--";"taék"
"nakal";1;"bangor";"a";"--";"--";"bangor"
"nama";1;"ngaran";"--";"--";"--";"ngaran"
"namanya";1;"ngaranna";"v";"--";"--";"ngaran"
"nangis";1;"ceurik";"v";"--";"--";"ceurik"
"menangis";1;"ceurik";"v";"--";"--";"ceurik"
"nanti";1;"engké";"--";"--";"--";"engké"
"nantinya";1;"engkéna";"--";"--";"--";"engké"
"napas";1;"ambekan";"n";"--";"--";"ambek"
"nasi";1;"sangu";"n";"kadaharan";"--";"sangu"
"nasib";1;"nasib";"n";"--";"--";"nasib"
"nasional";1;"nasional";"a";"--";"--";"nasional"
"nasrani";1;"nasrani";"n";"agama";"--";"nasrani"
"navigasi";1;"navigasi";"n";"--";"--";"navigasi"
"negara";1;"nagara";"--";"--";"--";"nagara"
"negaranya";1;"nagarana";"n";"--";"--";"nagarana"
"negatif";1;"négatif";"--";"--";"--";"négatif"
"negeri";1;"nagari";"--";"--";"--";"nagri"
"nenas";1;"ganas";"n";"tutuwuhan";"--";"ganas"
"neraka";1;"naraka";"--";"--";"--";"naraka"
"ngaco";1;"ngaco";"--";"--";"--";"ngaco"
"ngambil";1;"nyokot";"v";"--";"--";"cokot"
"nganggur";1;"nganggur";"--";"--";"--";"anggur"
"ngasih";1;"méré";"v";"--";"--";"méré"
"nge";1;"nga";"v";"--";"--";"nga"
"ngelamun";1;"ngalamun";"--";"--";"--";"lamun"
"ngelanjutin";1;"neruskeun";"v";"--";"--";"terus"
"ngepit";1;"ngempit";"v";"--";"--";"kempit"
"ngiler";1;"ngelay";"v";"--";"--";"kelay"
"ngobrak-ngabrik";1;"ngubrak-abrik";"v";"--";"--";"abrik"
"ngomong";1;"ngomong";"v";"--";"--";"omong"
"ngulum";1;"ngabaheum";"v";"--";"--";"baheum"
"niat";1;"niat";"n";"--";"--";"niat"
"nikmatnya";1;"nikmatna";"n";"--";"--";"nikmatna"
"nilai";1;"peunteun";"n";"--";"--";"peunteun"
"nol";1;"enol";"--";"--";"--";"enol"
"nomor";1;"nomer";"n";"--";"--";"nomer"
"nonton";1;"lalajo";"v";"--";"--";"lalajo"
"nopember";1;"nopémber";"n";"waktu";"--";"nopémber"
"november";1;"nopémber";"n";"waktu";"--";"nopémber"
"nular";1;"tépa";"v";"--";"--";"tépa"
"nusantara";1;"nusantara";"n";"--";"--";"nusantara"
"nyaman";1;"merenah";"a";"--";"--";"merenah"
"nyamuk";1;"reungit";"n";"--";"--";"reungit"
"nyata";1;"nyata";"--";"--";"--";"nyata"
"nyata";1;"téla";"a";"--";"--";"téla"
"nyawa";1;"nyawa";"n";"--";"--";"nyawa"
"nyawanya";1;"nyawana";"n";"--";"--";"nyawa"
"nyetrika";1;"ngalicin";"v";"--";"--";"licin"
"nyobain";1;"nyobaan";"v";"--";"--";"coba"
"obat";1;"ubar";"n";"--";"--";"ubar"
"obrolannya";1;"obrolanna";"n";"--";"--";"obrolanna"
"oktober";1;"oktober";"n";"waktu";"--";"oktober"
"olah";1;"olah";"--";"--";"--";"olah"
"olahraga";1;"olahraga";"n";"--";"f";"olahraga"
"ole";1;"olé";"--";"--";"--";"olé"
"oleng";1;"ngagaléong";"a";"--";"--";"galeong"
"ongkos";1;"waragad";"n";"--";"--";"waragad"
"operasi";1;"operasi";"--";"--";"--";"operasi"
"opini";1;"opini";"n";"--";"--";"opini"
"oposisi";1;"oposisi";"--";"--";"--";"oposisi"
"optik";1;"optik";"--";"--";"--";"optik"
"orang";1;"jalma";"n";"--";"--";"jalma"
"orangnya";1;"jelemana";"--";"--";"--";"jelema"
"orangtua";1;"kolot";"n";"--";"--";"kolot"
"oranye";1;"oranyeu";"a";"warna";"--";"oranyeu"
"organisasi";1;"organisasi";"--";"--";"--";"organisasi"
"otobiografinya";1;"otobiografina";"--";"--";"f";"otobiografi"
"otomatis";1;"otomatis";"--";"--";"--";"otomatis"
"otoritas";1;"otoritas";"--";"--";"--";"otoritas"
"pabrik";1;"pabrik";"n";"--";"--";"pabrik"
"pacar";1;"kabogoh";"n";"--";"--";"bogoh"
"pacarnya";1;"kabogohna";"--";"--";"--";"bogoh"
"paceklik";1;"nguyang";"n";"--";"--";"nguyang"
"paceklik";1;"paila";"n";"--";"--";"paila"
"pacet";1;"pacét";"--";"--";"--";"pacét"
"padahal";1;"padahal";"--";"--";"--";"padahal"
"padam";1;"pareum";"a";"--";"--";"pareum"
"padat";1;"mundel";"a";"--";"--";"mundel"
"padi";1;"paré";"n";"tutuwuhan";"--";"paré"
"pagar";1;"pager";"n";"imah";"--";"pager"
"pagi";1;"isuk-isuk ";"n";"waktu";"--";"isuk"
"pagi-pagi";1;"isuk-isuk ";"ad";"waktu";"--";"isuk"
"paha";1;"pingping";"n";"awak";"--";"pingping"
"paham";1;"paham";"n";"--";"--";"paham"
"pahit";1;"pait";"a";"--";"--";"pait"
"pahlawan";1;"pahlawan";"n";"--";"--";"pahlawan"
"pajak";1;"pajeg";"n";"--";"--";"pajeg"
"pakai";1;"paké";"vi";"--";"--";"paké"
"pake";1;"paké";"vi";"--";"--";"paké"
"paling";1;"pang";"--";"--";"--";"pang"
"palsu";1;"palsu";"--";"--";"--";"palsu"
"palu";1;"palu";"n";"--";"--";"palu"
"pancaindra";1;"pancadria";"n";"--";"--";"pancadria"
"pandang";1;"tempo";"vi";"--";"--";"tempo"
"pandangan";1;"tetempoan";"n";"--";"--";"tempo"
"panen";1;"panén";"--";"--";"--";"panen"
"panggilan";1;"panggero";"--";"--";"--";"gero"
"pangkalan";1;"pangkalan";"--";"--";"--";"pangkal"
"pangkatnya";1;"pangkatna";"--";"--";"--";"pangkat"
"panglima";1;"panglima";"--";"--";"--";"panglima"
"pangling";1;"kalinglap";"a";"--";"--";"linglap"
"panjang";1;"panjang";"--";"--";"--";"panjang"
"pantai";1;"basisir";"n";"--";"--";"basisir"
"pantat";1;"bujur";"n";"--";"--";"bujur"
"papan";1;"papan";"--";"--";"--";"papan"
"para";1;"para";"--";"--";"--";"para"
"paradoks";1;"paradoks";"--";"--";"--";"paradoks"
"parah";1;"parna";"a";"--";"--";"parna"
"paria";1;"paria";"n";"tutuwuhan";"--";"paria"
"pariwisata";1;"pariwisata";"n";"--";"--";"wisata"
"parkir";1;"parkir";"vi";"--";"--";"parkir"
"partai";1;"partéi";"--";"--";"--";"partéi"
"partainya";1;"partéina";"--";"--";"--";"partéi"
"paruh";1;"pamatuk";"n";"awak";"--";"pamatuk"
"parut";1;"parud";"n";"--";"--";"parud"
"pas";1;"pas";"a";"--";"--";"pas"
"pasak";1;"paseuk";"n";"--";"--";"paseuk"
"pasalnya";1;"pasalna";"--";"--";"--";"pasal"
"pasangannya";1;"papasanganana";"n";"--";"--";"pasang"
"pasar";1;"pasar";"--";"--";"--";"pasar"
"pasir";1;"keusik";"--";"--";"--";"keusik"
"pasokan";1;"kiriman";"n";"--";"--";"kirim"
"paspor";1;"paspor";"--";"--";"--";"paspor"
"pasrah";1;"pasrah";"a";"--";"--";"pasrah"
"pasti";1;"pasti";"--";"--";"--";"pasti"
"pasukan";1;"pasukan";"--";"--";"--";"pasukan"
"patah";1;"pites";"a";"--";"--";"pites"
"patah";0;"tugel";"a";"--";"--";"tugel"
"paten";1;"patén";"--";"--";"--";"patén"
"patroli";1;"patroli";"n";"--";"--";"patroli"
"patung";1;"patung";"n";"--";"--";"patung"
"patungan";1;"udunan";"n";"--";"--";"udun"
"patut";1;"patut";"a";"--";"--";"patut"
"payudara";1;"pinareup";"n";"awak";"--";"pareup"
"payung";1;"payung";"n";"--";"--";"payung"
"pecah";1;"peupeus";"n";"--";"--";"peupeus"
"memecah";1;"meupeus";"v";"--";"--";"peupeus"
"dipecahkan";1;"dipeupeuskeun";"vp";"--";"--";"peupeus"
"pedagang";1;"padagang";"n";"--";"--";"dagang"
"pedas";1;"lada";"a";"--";"--";"lada"
"pedesaan";1;"pilemburan";"n";"--";"--";"lembur"
"pedih";1;"peurih";"a";"--";"--";"peurih"
"pedoman";1;"padoman";"n";"--";"--";"padoman"
"peduli";1;"paduli";"n";"--";"--";"paduli"
"pegal";1;"cangkeul";"a";"--";"--";"cangkeul"
"pegangan";1;"cecekelan";"n";"--";"--";"cekel"
"pegawai";1;"pagawé";"n";"--";"--";"gawé"
"pegulat";1;"tukang gulat";"n";"--";"--";"gulat"
"pejabat";1;"pajabat";"n";"--";"--";"jabat"
"pejuang";1;"pajoang";"n";"--";"--";"joang"
"pekan";1;"minggu";"n";"waktu";"--";"minggu"
"pekerja";1;"pagawé";"n";"--";"--";"gawé"
"pekerjaan";1;"pakasaban";"n";"--";"--";"kasab"
"pekerjaan";1;"pagawéan";"n";"--";"--";"gawé"
"pelabuhan";1;"palabuhan";"n";"--";"--";"labuh"
"pelajaran";1;"palajaran";"n";"--";"--";"ajar"
"pelaksanaan";1;"palaksanaan";"n";"--";"--";"laksana"
"pelaku";1;"palaku";"n";"--";"--";"laku"
"pelaminan";1;"puadé";"n";"--";"--";"puadé"
"pelan";1;"anca";"a";"--";"--";"anca"
"pelancong";1;"turis";"n";"--";"--";"turis"
"pelanggan";1;"langganan";"n";"--";"--";"langgan"
"pelanggannya";1;"langgananna";"n";"--";"--";"langgan"
"pelanggaran";1;"palanggaran";"n";"--";"--";"langgar"
"pelangi";1;"katumbiri";"n";"topograpi";"--";"katumbiri"
"pelangi";0;"kuwung-kuwung";"n";"topograpi";"--";"kuwung"
"pelarian";1;"buronan";"n";"--";"--";"buronan"
"pelariannya";1;"buronanna";"n";"--";"--";"buronan"
"pelatih";1;"palatih";"n";"--";"--";"latih"
"pelatihan";1;"palatihan";"n";"--";"--";"latih"
"pelayan";1;"ladén";"n";"--";"--";"ladén"
"pelayanan";1;"pangladén";"n";"--";"--";"ladén"
"pelepah";1;"palapah";"n";"tutuwuhan";"--";"palapah"
"peleset";1;"solédat";"v";"--";"--";"soledat"
"pelicin";1;"gemuk";"n";"--";"--";"gemuk"
"pelihara";1;"pulasara";"n";"--";"--";"pulasara"
"pelindung";1;"nu ngajaga";"n";"--";"--";"jaga"
"pelipis";1;"palipisan";"n";"awak";"--";"palipisan"
"peluang";1;"kasempetan";"n";"--";"--";"sempet"
"pelupa";1;"limpeuran";"a";"--";"--";"limpeur"
"peluru";1;"pélor";"n";"--";"--";"pélor"
"pemahaman";1;"pamahaman";"n";"--";"--";"paham"
"pemain";1;"pamaén";"n";"--";"--";"pamaén"
"pemakai";1;"pamaké";"n";"--";"--";"paké"
"pemakaian";1;"pamakéan";"n";"--";"--";"paké"
"pemalas";1;"pangedulan";"a";"--";"--";"kedul"
"pemalu";1;"kemba";"a";"--";"--";"kemba"
"pemanah";1;"pamanah";"n";"--";"--";"panah"
"pemandangan";1;"tetempoan";"n";"--";"--";"tempo"
"pemanis";1;"mamanis";"n";"--";"--";"manis"
"pemantauan";1;"pangimeutan";"n";"--";"--";"imeut"
"pemasaran";1;"pamasaran";"n";"--";"--";"pasar"
"pematang";1;"galengan";"n";"--";"--";"galengan"
"pembaca";1;"pamaca";"n";"--";"--";"baca"
"pembajakan";1;"pabajoan";"n";"--";"--";"bajo"
"pembanding";1;"bandingan";"n";"--";"--";"banding"
"pembangunan";1;"pangwangunan";"n";"--";"--";"wangun"
"pembatas";1;"pangwates";"n";"--";"--";"wates"
"pembawa";1;"nu mawa";"n";"--";"--";"bawa"
"pemberitahuan";1;"béja";"n";"--";"--";"béja"
"pembersihan";1;"beberesih";"n";"--";"--";"bersih"
"pembiayaan";1;"pabiayaan";"n";"--";"--";"biaya"
"pembuat";1;"nu nyieun";"n";"--";"--";"jieun"
"pembukaan";1;"bubuka";"n";"--";"--";"buka"
"pemelihara";1;"pamulasara";"n";"--";"--";"pulasara"
"pemeluk";1;"pangagem";"n";"--";"--";"agem"
"pemenang";1;"pinunjul";"n";"--";"--";"punjul"
"pemeriksaan";1;"pamariksaan";"n";"--";"--";"pariksa"
"pemerintah";1;"pamaréntah";"n";"--";"--";"paréntah"
"pemerintahan";1;"pamaréntahan";"n";"--";"--";"paréntah"
"pemikiran";1;"pamikiran";"n";"--";"--";"mikir"
"pemilik";1;"nu boga";"n";"--";"--";"boga"
"pemiliknya";1;"nu bogana";"n";"--";"--";"boga"
"pemimpin";1;"pamingpin";"n";"--";"--";"pingpin"
"pemimpinnya";1;"pamingpinna";"n";"--";"--";"pingpin"
"pemimpinnya";1;"pupuhuna";"n";"--";"--";"puhu"
"pemodal";1;"pamodal";"n";"--";"--";"modal"
"pemrogram";1;"pamrogram";"n";"--";"--";"program"
"pemrograman";1;"pamrograman";"n";"--";"--";"program"
"pemuda";0;"pamuda";"n";"--";"--";"muda"
"pemuda";1;"nonoman";"n";"--";"--";"nonoman"
"pemujanya";1;"pamujana";"--";"--";"--";"puja"
"pemukul";1;"paneunggeul";"n";"--";"--";"teunggeul"
"pemukulnya";1;"panakolna";"n";"--";"--";"takol"
"penahan";1;"tahanan";"n";"--";"--";"tahan"
"penakut";1;"borangan";"a";"--";"--";"borang"
"penampungan";1;"panandéan";"n";"--";"--";"tandé"
"penanda";1;"tanda";"n";"--";"--";"tanda"
"penangkap";1;"nu néwak";"--";"--";"--";"téwak"
"penangkapan";1;"prosés néwak";"--";"--";"--";"téwak"
"penasaran";1;"geremet";"n";"--";"--";"geremet"
"penata";1;"nu nata";"n";"--";"--";"tata"
"penawaran";1;"panawaran";"--";"--";"--";"tawar"
"pencarian";1;"panéangan";"n";"--";"--";"téang"
"pencipta";1;"panyipta";"n";"--";"--";"cipta"
"penciptaan";1;"panyiptaan";"n";"--";"--";"cipta"
"pencopotan";1;"panyopotan";"n";"--";"--";"copot"
"pendapat";1;"pamadegan";"n";"--";"--";"adeg"
"pendek";1;"pondok";"a";"--";"--";"pondok"
"pendekar";1;"jawara";"n";"--";"--";"jawara"
"pendiam";1;"antieum";"a";"--";"--";"antieum"
"pendidikan";1;"atikan";"--";"--";"--";"atik"
"pendidikannya";1;"atikanana";"n";"--";"--";"atik"
"pendiri";1;"pangadeg";"n";"--";"--";"adeg"
"penduduk";1;"nu nyicingan";"--";"--";"--";"cicing"
"pendukung";1;"nu ngarojong";"--";"--";"--";"rojong"
"penegak";1;"pangadeg";"n";"--";"--";"adeg"
"penelitian";1;"panalungtikan";"n";"--";"--";"talungtik"
"penembak";1;"panémbak";"n";"--";"--";"témbak"
"penempatan";1;"nempatkeun";"n";"--";"--";"tempat"
"penerbangan";1;"pangapungan";"--";"--";"--";"apung"
"penerima";1;"panarima";"n";"--";"--";"tarima"
"pengadaan";1;"ngayakeun";"n";"--";"--";"aya"
"pengadilan";1;"pangadilan";"n";"--";"--";"adil"
"pengajaran";1;"pangajaran";"n";"--";"--";"ajar"
"pengakuan";1;"pangakuan";"n";"--";"--";"aku"
"pengalaman";1;"pangalaman";"n";"--";"--";"alam"
"penganggur";1;"pangangguran";"n";"--";"--";"anggur"
"pengangguran";1;"pangangguran";"n";"--";"--";"anggur"
"pengantar";1;"panganteur";"n";"--";"--";"anteur"
"penganut";1;"panganut";"n";"agama";"--";"anut"
"pengap";1;"mabek";"a";"--";"--";"mabek"
"pengaruh";1;"pangaruh";"n";"--";"--";"pangaruh"
"pengaturan";1;"pangaturan";"n";"--";"--";"atur"
"pengawal";1;"ponggawa";"--";"--";"--";"ponggawa"
"pengelola";1;"nu ngokolakeun";"--";"--";"--";"kokola"
"pengembalian";1;"pangbalikan";"n";"--";"--";"balik"
"pengemudi";1;"supir";"n";"--";"--";"supir"
"pengemudinya";1;"jurumudina";"--";"--";"--";"mudi"
"pengenalan";1;"ngawanohan";"--";"--";"--";"wanoh"
"pengetahuan";1;"kanyaho";"n";"--";"--";"nyaho"
"pengetahuan";1;"pangaweruh";"n";"--";"--";"weruh"
"pengetahuannya";1;"pangaweruhna";"n";"--";"--";"weruh"
"pengganti";1;"gaganti";"n";"--";"--";"ganti"
"penggantinya";1;"gagantina";"--";"--";"--";"gaganti"
"penggilingan";1;"panggilingan";"n";"--";"--";"giling"
"pengguna";1;"pamaké";"n";"--";"--";"paké"
"penggunaan";1;"pamakéan";"n";"--";"--";"pamakéan"
"penghargaan";1;"pangajén";"n";"--";"--";"ajén"
"penghasilan";1;"pangasilan";"n";"--";"--";"pangasilan"
"penghentian";1;"eureunna";"--";"--";"--";"eureun"
"penghinaan";1;"panghina";"--";"--";"--";"panghina"
"penghujung";1;"panungtung";"n";"--";"--";"tungtung"
"pengikut";1;"pamilu";"--";"--";"--";"pamilu"
"pengikutnya";1;"pamiluna";"n";"--";"--";"pamiluna"
"penguasa";1;"pangawasa";"n";"--";"--";"kawasa"
"penguasaan";1;"pangawasaan";"n";"--";"--";"kawasa"
"pengumuman";1;"émbaran";"n";"--";"--";"émbar"
"pengumuman";1;"béwara";"n";"--";"--";"béwara"
"pengunjung";1;"nu datang";"--";"--";"--";"datang"
"pengunjungnya";1;"nu datangna";"n";"--";"--";"datang"
"pengurus";1;"pangurus";"n";"--";"--";"urus"
"pengusaha";1;"pangusaha";"n";"--";"--";"usaha"
"pengutang";1;"nu ngahutang";"n";"--";"--";"hutang"
"penilaian";1;"pameunteunan";"n";"--";"--";"peunteun"
"peninggalan";1;"titilar";"n";"--";"--";"titilar"
"peningkatan";1;"kanaékan";"n";"--";"--";"taék"
"penis";1;"sirit";"n";"awak";"--";"sirit"
"penjaga";1;"nu ngajaga";"n";"--";"--";"jaga"
"penjagaan";1;"pangjagaan";"n";"--";"--";"jaga"
"penjajah";1;"pangjajah";"n";"--";"--";"jajah"
"penjajahan";1;"pangjajahan";"n";"--";"--";"jajah"
"penjajahannya";1;"pangjajahanana";"n";"--";"--";"jajah"
"penjara";1;"panjara";"--";"--";"--";"panjara"
"penjelasan";1;"wawaran";"n";"--";"--";"wawar"
"penjelasan";1;"guaran";"n";"--";"--";"guar"
"penjual";1;"padagang";"n";"--";"--";"dagang"
"penolakan";1;"tampikan";"n";"--";"--";"tampik"
"penonton";1;"panongton";"--";"--";"--";"tongton"
"pensiun";1;"pangsiun";"ad";"--";"--";"pangsiun"
"penting";1;"penting";"--";"--";"--";"penting"
"pentingnya";1;"pentingna";"a";"--";"--";"penting"
"penuh";1;"kebek";"a";"--";"--";"kebek"
"penuh";1;"pinuh";"a";"--";"--";"pinuh"
"penularan";1;"népana";"n";"--";"--";"tépa"
"penulis";1;"nu nulis";"n";"--";"--";"tulis"
"penunggu";1;"panunggu";"n";"--";"--";"tunggu"
"penutup";1;"panutup";"n";"--";"--";"tutup"
"penyakit";1;"panyakit";"v";"--";"--";"sakit"
"penyamun";1;"karaman";"n";"--";"--";"karaman"
"penyebab";1;"cukang lantaran";"n";"--";"--";"lantaran"
"penyebaran";1;"sumebarna";"n";"--";"--";"sebar"
"penyehatan";1;"panyéhatan";"n";"--";"--";"séhat"
"penyelam";1;"palika";"n";"--";"--";"palika"
"penyelamat";1;"panulung";"n";"--";"--";"tulung"
"penyelenggara";1;"nu ngayakeun";"--";"--";"--";"aya"
"penyelesaiannya";1;"jawabanana";"--";"--";"--";"jawab"
"penyempurna";1;"panyampurna";"n";"--";"--";"sampurna"
"penyok";1;"pényon";"a";"--";"--";"pényon"
"penyokong";1;"pangrojong";"n";"--";"--";"rojong"
"penyumbatan";1;"panyocokan";"n";"--";"--";"cocok"
"pepaya";1;"gedang";"n";"tutuwuhan";"--";"gedang"
"pepes";1;"pais";"n";"kadaharan";"--";"pais"
"pepohonan";1;"tatangkalan";"n";"--";"--";"tatangkalan"
"per";1;"pér";"--";"--";"--";"pér"
"pera";1;"béar";"a";"--";"--";"béar"
"perabot";1;"parabot";"--";"--";"--";"parabot"
"perahu";1;"parahu";"n";"--";"--";"parahu"
"perak";1;"pérak";"n";"logam";"--";"pérak"
"peralatan";1;"parabot";"n";"--";"--";"parabot"
"perampok";1;"bajo";"n";"--";"--";"bajo"
"peranan";1;"lalakon";"n";"--";"--";"lakon"
"perang";1;"perang";"n";"--";"--";"perang"
"perangkat";1;"pakakas";"n";"--";"--";"pakakas"
"perasaan";1;"rarasaan";"n";"--";"--";"ras"
"peraturan";1;"aturan";"n";"--";"--";"atur"
"perbaharui";1;"weuteuhan";"--";"--";"--";"weuteuh"
"perbedaan";1;"béda";"n";"--";"--";"béda"
"perbedaannya";1;"bédana";"n";"--";"--";"béda"
"perberasan";1;"pabéasan";"n";"--";"--";"béas"
"perbuatan";1;"gawéna";"--";"--";"--";"gawé"
"percaya";1;"percaya";"vi";"--";"--";"percaya"
"percayalah";1;"sing percaya";"vi";"--";"--";"percaya"
"percik";1;"cérét";"n";"--";"--";"cérét"
"perdamaian";1;"katengtreman";"n";"--";"--";"tengrem"
"perempatan";1;"parapatan";"n";"--";"--";"opat"
"perempuan";1;"awéwé";"n";"--";"--";"awéwé"
"pergi";1;"indit";"v";"--";"--";"indit"
